t RuBP PGA DPGA T3P FBP E4P S7P SBP ATP NADPH CO2 O2 HexP PenP GCEA GCA PGCA GCAc GOAc SERc GLYc HPRc GCEAc T3Pc FBPc HexPc F26BPc ATPc ADPc OPOPc UDPGc UTPc SUCP SUC PGAc 
243.7701 2.9709 8.96 0.0065236 3.9675 0.047561 0.40627 0.90284 0.91534 0.16297 0.21 0.012 0.264 0.7084 0.91485 1.9228 0.12434 0.00019934 0.023711 0.0095269 10.0637 1.2471 0.0026164 1.688 9.2826 1.5454 1.3418 0.038257 0.35 0.65 0 1.6447 0.75 0.0087868 0.03421 0.08053  
250.598 2.966 8.9801 0.0065223 3.9675 0.047542 0.40491 0.90308 0.91168 0.16295 0.21 0.012 0.264 0.70675 0.91501 1.939 0.12507 0.0001993 0.023707 0.0095214 10.1092 1.251 0.0026177 1.7002 9.3196 1.5269 1.3422 0.038136 0.35 0.65 0 1.642 0.75 0.0087709 0.03416 0.080493  
257.4258 2.9612 8.9987 0.0065219 3.9681 0.047533 0.40362 0.90307 0.9083 0.16293 0.21 0.012 0.264 0.70517 0.91512 1.9555 0.12582 0.00019926 0.023702 0.009516 10.1543 1.2549 0.002619 1.7127 9.3519 1.5111 1.3418 0.038033 0.35 0.65 0 1.6395 0.75 0.0087499 0.034087 0.080436  
264.2537 2.9567 9.0157 0.0065218 3.9689 0.04753 0.40245 0.90292 0.90529 0.16292 0.21 0.012 0.264 0.70372 0.91518 1.9723 0.12657 0.00019923 0.023698 0.0095106 10.1988 1.2587 0.0026202 1.7253 9.3799 1.4977 1.3409 0.037937 0.35 0.65 0 1.6373 0.75 0.0087262 0.034 0.080372  
271.0816 2.9526 9.0311 0.0065216 3.9697 0.047529 0.40142 0.90271 0.90265 0.16292 0.21 0.012 0.264 0.70243 0.91522 1.9892 0.12734 0.0001992 0.023694 0.0095053 10.2428 1.2624 0.0026214 1.738 9.4042 1.4864 1.3397 0.037843 0.35 0.65 0 1.6354 0.75 0.0087015 0.033907 0.080312  
277.9095 2.9487 9.0451 0.0065214 3.9704 0.047528 0.40052 0.90249 0.90033 0.16291 0.21 0.012 0.264 0.70128 0.91523 2.0062 0.12811 0.00019917 0.02369 0.0095001 10.2863 1.2661 0.0026226 1.7508 9.4253 1.4767 1.3383 0.037749 0.35 0.65 0 1.6336 0.75 0.0086773 0.033813 0.080263  
284.7373 2.9451 9.0579 0.0065209 3.971 0.047526 0.39971 0.90229 0.89827 0.1629 0.21 0.012 0.264 0.70026 0.91524 2.0231 0.12887 0.00019915 0.023687 0.009495 10.3294 1.2698 0.0026238 1.7635 9.4437 1.4684 1.3368 0.037653 0.35 0.65 0 1.6322 0.75 0.0086542 0.033723 0.080229  
295.668 2.9399 9.0765 0.00652 3.9716 0.04752 0.39859 0.90203 0.89536 0.16288 0.21 0.012 0.264 0.69881 0.91524 2.0501 0.13009 0.0001991 0.023681 0.0094872 10.3973 1.2756 0.0026257 1.7838 9.4682 1.4575 1.3345 0.037503 0.35 0.65 0 1.6301 0.75 0.0086208 0.033591 0.080205  
306.5986 2.9352 9.0934 0.0065189 3.972 0.047513 0.39759 0.90185 0.89277 0.16286 0.21 0.012 0.264 0.69753 0.91524 2.0769 0.13131 0.00019906 0.023676 0.0094798 10.464 1.2813 0.0026275 1.8038 9.4878 1.4489 1.3324 0.037359 0.35 0.65 0 1.6285 0.75 0.0085926 0.033479 0.080217  
317.5292 2.9308 9.109 0.0065179 3.9723 0.047504 0.39668 0.90172 0.89037 0.16285 0.21 0.012 0.264 0.69635 0.91525 2.1033 0.1325 0.00019902 0.023671 0.0094727 10.5295 1.2869 0.0026294 1.8235 9.5037 1.442 1.3306 0.037227 0.35 0.65 0 1.6272 0.75 0.0085696 0.033386 0.080257  
328.4598 2.9268 9.1235 0.006517 3.9725 0.047495 0.39583 0.9016 0.88812 0.16283 0.21 0.012 0.264 0.69526 0.91525 2.1294 0.13369 0.00019899 0.023666 0.0094659 10.5939 1.2924 0.0026312 1.8429 9.5166 1.4364 1.3292 0.037111 0.35 0.65 0 1.6262 0.75 0.0085511 0.033312 0.080314  
339.3905 2.9231 9.137 0.0065162 3.9727 0.047487 0.39503 0.90149 0.88601 0.16282 0.21 0.012 0.264 0.69424 0.91526 2.1552 0.13486 0.00019896 0.023662 0.0094594 10.6572 1.2979 0.002633 1.8619 9.527 1.4318 1.328 0.037012 0.35 0.65 0 1.6253 0.75 0.0085363 0.033252 0.080381  
356.6738 2.9177 9.1565 0.006515 3.973 0.047474 0.39388 0.90134 0.88297 0.1628 0.21 0.012 0.264 0.69277 0.91526 2.195 0.13667 0.00019892 0.023657 0.0094496 10.7551 1.3064 0.0026357 1.8913 9.5396 1.4263 1.3267 0.036887 0.35 0.65 0 1.6243 0.75 0.0085188 0.033182 0.080498  
373.957 2.9127 9.1744 0.0065138 3.9731 0.047462 0.39284 0.90122 0.8802 0.16278 0.21 0.012 0.264 0.69143 0.91526 2.2338 0.13844 0.00019888 0.023651 0.0094404 10.8505 1.3146 0.0026384 1.9199 9.5487 1.4223 1.3257 0.036796 0.35 0.65 0 1.6236 0.75 0.0085066 0.033132 0.08062  
391.2403 2.9081 9.1911 0.0065126 3.9732 0.047449 0.39187 0.90112 0.87763 0.16276 0.21 0.012 0.264 0.6902 0.91526 2.2717 0.14016 0.00019884 0.023646 0.0094316 10.9435 1.3227 0.002641 1.9475 9.5553 1.4194 1.3251 0.03673 0.35 0.65 0 1.623 0.75 0.0084978 0.033097 0.080744  
408.5236 2.9038 9.2068 0.0065115 3.9732 0.047436 0.39096 0.90104 0.8752 0.16275 0.21 0.012 0.264 0.68904 0.91526 2.3086 0.14184 0.00019881 0.023642 0.0094232 11.034 1.3305 0.0026435 1.9743 9.56 1.4172 1.3246 0.036683 0.35 0.65 0 1.6226 0.75 0.0084915 0.033072 0.080869  
425.8069 2.8998 9.2215 0.0065105 3.9733 0.047425 0.39011 0.90096 0.87291 0.16273 0.21 0.012 0.264 0.68794 0.91527 2.3445 0.14347 0.00019878 0.023638 0.0094152 11.1224 1.3382 0.0026459 2.0004 9.5634 1.4157 1.3243 0.036648 0.35 0.65 0 1.6223 0.75 0.0084869 0.033053 0.080992  
455.1689 2.8935 9.2445 0.0065089 3.9734 0.047406 0.38877 0.90084 0.86935 0.16271 0.21 0.012 0.264 0.68624 0.91527 2.4037 0.14617 0.00019873 0.023631 0.0094024 11.2675 1.3508 0.0026499 2.043 9.567 1.414 1.3239 0.036611 0.35 0.65 0 1.622 0.75 0.008482 0.033033 0.081192  
484.5308 2.8877 9.2654 0.0065074 3.9734 0.047389 0.38757 0.90073 0.86613 0.16268 0.21 0.012 0.264 0.6847 0.91526 2.4607 0.14876 0.00019868 0.023625 0.0093905 11.4067 1.3629 0.0026536 2.0837 9.5691 1.413 1.3237 0.036589 0.35 0.65 0 1.6218 0.75 0.0084791 0.033022 0.081381  
513.8928 2.8825 9.2847 0.0065059 3.9733 0.047372 0.38647 0.90065 0.86316 0.16266 0.21 0.012 0.264 0.68329 0.91526 2.5155 0.15126 0.00019864 0.023619 0.0093794 11.5403 1.3745 0.0026571 2.1227 9.5703 1.4124 1.3236 0.036576 0.35 0.65 0 1.6217 0.75 0.0084775 0.033015 0.08156  
543.2548 2.8776 9.3026 0.0065045 3.9733 0.047357 0.38544 0.90058 0.8604 0.16264 0.21 0.012 0.264 0.68198 0.91526 2.5685 0.15367 0.0001986 0.023614 0.009369 11.6688 1.3857 0.0026604 2.16 9.5709 1.4121 1.3235 0.036567 0.35 0.65 0 1.6217 0.75 0.0084765 0.033011 0.081729  
572.6167 2.873 9.3193 0.0065032 3.9733 0.047342 0.38449 0.9005 0.85784 0.16262 0.21 0.012 0.264 0.68077 0.91526 2.6198 0.15601 0.00019857 0.023609 0.0093593 11.7922 1.3964 0.0026636 2.1959 9.5713 1.4118 1.3235 0.036562 0.35 0.65 0 1.6216 0.75 0.008476 0.033009 0.081887  
624.1125 2.8658 9.3458 0.0065011 3.9732 0.047318 0.38297 0.9004 0.85376 0.16259 0.21 0.012 0.264 0.67884 0.91526 2.7059 0.15993 0.00019851 0.023601 0.0093436 11.9977 1.4143 0.0026687 2.2558 9.5715 1.4116 1.3234 0.036557 0.35 0.65 0 1.6216 0.75 0.0084755 0.033007 0.082143  
675.6083 2.8592 9.3697 0.006499 3.973 0.047296 0.38162 0.90031 0.85011 0.16256 0.21 0.012 0.264 0.67711 0.91526 2.7878 0.16366 0.00019846 0.023593 0.0093294 12.19 1.431 0.0026735 2.3121 9.5715 1.4115 1.3234 0.036554 0.35 0.65 0 1.6216 0.75 0.0084755 0.033007 0.082374  
727.1041 2.8533 9.3913 0.0064972 3.9729 0.047276 0.38039 0.90024 0.8468 0.16254 0.21 0.012 0.264 0.67555 0.91526 2.8659 0.16722 0.00019841 0.023587 0.0093165 12.3704 1.4467 0.0026778 2.3653 9.5715 1.4114 1.3234 0.036552 0.35 0.65 0 1.6216 0.75 0.0084754 0.033007 0.082585  
778.5999 2.848 9.4111 0.0064955 3.9728 0.047257 0.37928 0.90017 0.84379 0.16251 0.21 0.012 0.264 0.67413 0.91526 2.9408 0.17063 0.00019837 0.023581 0.0093048 12.5397 1.4615 0.0026818 2.4157 9.5715 1.4114 1.3234 0.036551 0.35 0.65 0 1.6216 0.75 0.0084754 0.033007 0.082777  
830.0957 2.843 9.4291 0.0064939 3.9726 0.04724 0.37826 0.90011 0.84105 0.16249 0.21 0.012 0.264 0.67283 0.91525 3.0126 0.1739 0.00019832 0.023575 0.0092941 12.699 1.4753 0.0026855 2.4637 9.5714 1.4113 1.3234 0.036549 0.35 0.65 0 1.6216 0.75 0.0084754 0.033007 0.082953  
934.0706 2.8342 9.4615 0.0064909 3.9724 0.047208 0.37645 0.90002 0.83613 0.16245 0.21 0.012 0.264 0.67052 0.91525 3.1494 0.18013 0.00019825 0.023565 0.0092751 12.9929 1.5009 0.0026922 2.5539 9.5713 1.4113 1.3234 0.036547 0.35 0.65 0 1.6215 0.75 0.0084754 0.033007 0.083271  
1038.0456 2.8266 9.4893 0.0064883 3.9721 0.047181 0.37489 0.89994 0.83191 0.16242 0.21 0.012 0.264 0.66853 0.91525 3.2765 0.18592 0.00019819 0.023557 0.0092589 13.2541 1.5237 0.002698 2.6365 9.5712 1.4112 1.3234 0.036545 0.35 0.65 0 1.6215 0.75 0.0084755 0.033007 0.083545  
1142.0205 2.82 9.5136 0.006486 3.9718 0.047156 0.37353 0.89988 0.82823 0.16238 0.21 0.012 0.264 0.66681 0.91524 3.3953 0.19134 0.00019813 0.023549 0.009245 13.4873 1.5439 0.002703 2.7125 9.5711 1.4111 1.3234 0.036543 0.35 0.65 0 1.6215 0.75 0.0084755 0.033007 0.083784  
1245.9954 2.8142 9.535 0.0064839 3.9716 0.047135 0.37234 0.89983 0.82501 0.16236 0.21 0.012 0.264 0.6653 0.91524 3.5068 0.19641 0.00019808 0.023542 0.009233 13.696 1.5621 0.0027074 2.7827 9.571 1.4111 1.3234 0.036542 0.35 0.65 0 1.6215 0.75 0.0084756 0.033007 0.083995  
1349.9703 2.809 9.554 0.006482 3.9714 0.047115 0.37129 0.89978 0.82215 0.16233 0.21 0.012 0.264 0.66396 0.91523 3.6115 0.20118 0.00019804 0.023536 0.0092225 13.8833 1.5784 0.0027113 2.8478 9.5709 1.411 1.3234 0.036541 0.35 0.65 0 1.6215 0.75 0.0084756 0.033008 0.084183  
1514.0864 2.802 9.58 0.0064794 3.971 0.047088 0.36985 0.89972 0.81825 0.1623 0.21 0.012 0.264 0.66213 0.91523 3.7642 0.20814 0.00019798 0.023528 0.0092085 14.1412 1.6008 0.0027165 2.9414 9.5708 1.411 1.3234 0.036539 0.35 0.65 0 1.6215 0.75 0.0084756 0.033008 0.08444  
1678.2025 2.796 9.602 0.0064771 3.9707 0.047065 0.36864 0.89968 0.81495 0.16227 0.21 0.012 0.264 0.66059 0.91522 3.9032 0.21448 0.00019792 0.023521 0.009197 14.3603 1.6199 0.0027209 3.0254 9.5707 1.4109 1.3234 0.036537 0.35 0.65 0 1.6215 0.75 0.0084757 0.033008 0.084659  
1842.3186 2.7909 9.6209 0.0064752 3.9705 0.047045 0.3676 0.89964 0.81212 0.16224 0.21 0.012 0.264 0.65927 0.91522 4.0301 0.22026 0.00019788 0.023515 0.0091874 14.5472 1.6361 0.0027245 3.1008 9.5706 1.4109 1.3234 0.036536 0.35 0.65 0 1.6215 0.75 0.0084757 0.033008 0.084847  
2006.4347 2.7865 9.6372 0.0064734 3.9702 0.047027 0.36671 0.89961 0.80969 0.16222 0.21 0.012 0.264 0.65813 0.91521 4.1464 0.22556 0.00019784 0.02351 0.0091794 14.7072 1.65 0.0027276 3.1683 9.5705 1.4109 1.3235 0.036535 0.35 0.65 0 1.6215 0.75 0.0084757 0.033008 0.085009  
2170.5508 2.7826 9.6513 0.0064719 3.97 0.047012 0.36593 0.89958 0.80758 0.1622 0.21 0.012 0.264 0.65715 0.9152 4.2529 0.23042 0.00019781 0.023505 0.0091726 14.8445 1.6619 0.0027303 3.229 9.5705 1.4108 1.3235 0.036534 0.35 0.65 0 1.6215 0.75 0.0084757 0.033008 0.08515  
2397.2615 2.7781 9.668 0.0064701 3.9697 0.046994 0.36502 0.89955 0.80509 0.16218 0.21 0.012 0.264 0.65598 0.9152 4.3842 0.2364 0.00019777 0.0235 0.0091649 15.0029 1.6756 0.0027333 3.3042 9.5704 1.4108 1.3235 0.036533 0.35 0.65 0 1.6215 0.75 0.0084757 0.033008 0.085317  
2623.9722 2.7743 9.682 0.0064686 3.9695 0.046979 0.36426 0.89952 0.80302 0.16216 0.21 0.012 0.264 0.65501 0.91519 4.5003 0.2417 0.00019774 0.023496 0.0091587 15.1318 1.6868 0.0027357 3.3694 9.5703 1.4108 1.3235 0.036532 0.35 0.65 0 1.6215 0.75 0.0084758 0.033008 0.085457  
2850.683 2.7711 9.6937 0.0064673 3.9693 0.046966 0.36362 0.8995 0.80127 0.16214 0.21 0.012 0.264 0.6542 0.91519 4.6028 0.24637 0.00019771 0.023492 0.0091537 15.2372 1.6959 0.0027377 3.4259 9.5703 1.4107 1.3235 0.036531 0.35 0.65 0 1.6215 0.75 0.0084758 0.033008 0.085574  
3000 2.7693 9.7005 0.0064666 3.9692 0.046959 0.36325 0.89949 0.80027 0.16213 0.21 0.012 0.264 0.65373 0.91518 4.6635 0.24914 0.0001977 0.02349 0.0091509 15.2959 1.701 0.0027388 3.4592 9.5703 1.4107 1.3235 0.036531 0.35 0.65 0 1.6215 0.75 0.0084758 0.033008 0.085642  
